0.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000111e-01,3.000000000000000444e-01,4.000000000000000222e-01,5.000000000000000000e-01,6.000000000000000888e-01,7.000000000000000666e-01,8.000000000000000444e-01,9.000000000000000222e-01,1.000000000000000000e+00,1.100000000000000089e+00,1.200000000000000178e+00,1.300000000000000044e+00,1.400000000000000133e+00,1.500000000000000000e+00,1.600000000000000089e+00,1.700000000000000178e+00
4.882809889750205912e-08,4.492187542837200454e-06,8.569335875563410809e-06,9.765625179625203600e-06,1.005859343194970279e-05,1.027832007594042807e-05,1.027832007594042807e-05,1.037597616004859447e-05,1.037597616004859447e-05,1.044921867787707015e-05,1.057128923775962903e-05,1.047363315365146264e-05,1.062011727981371223e-05,1.066894532186779543e-05,1.069335979764218791e-05,1.074218783969627111e-05,1.076660140597596182e-05,1.066894532186779543e-05
