0.000000000000000000e+00,5.000000000000000278e-02,1.000000000000000056e-01,1.500000000000000222e-01,2.000000000000000111e-01,2.500000000000000000e-01,3.000000000000000444e-01,3.500000000000000333e-01,4.000000000000000222e-01,4.500000000000000111e-01,5.000000000000000000e-01,5.500000000000000444e-01,6.000000000000000888e-01,6.500000000000000222e-01,7.000000000000000666e-01,7.500000000000000000e-01,8.000000000000000444e-01,8.500000000000000888e-01,9.000000000000000222e-01,9.500000000000000666e-01,1.000000000000000000e+00,1.050000000000000044e+00,1.100000000000000089e+00,1.150000000000000133e+00,1.200000000000000178e+00,1.250000000000000000e+00,1.300000000000000044e+00,1.350000000000000089e+00,1.400000000000000133e+00,1.450000000000000178e+00,1.500000000000000000e+00,1.550000000000000044e+00,1.600000000000000089e+00,1.650000000000000133e+00,1.700000000000000178e+00,1.750000000000000000e+00,1.800000000000000044e+00,1.850000000000000089e+00,1.900000000000000133e+00,1.950000000000000178e+00,2.000000000000000000e+00,2.050000000000000266e+00,2.100000000000000089e+00,2.149999999999999911e+00,2.200000000000000178e+00,2.250000000000000000e+00,2.300000000000000266e+00,2.350000000000000089e+00,2.400000000000000355e+00,2.450000000000000178e+00
1.777294874191284180e+00,1.780517578125000000e+00,1.770849585533142090e+00,1.782934546470642090e+00,1.764404296875000000e+00,1.768432617187500000e+00,1.784545898437500000e+00,1.782128930091857910e+00,1.767627000808715820e+00,1.769238233566284180e+00,1.777294874191284180e+00,1.772460937500000000e+00,1.788574218750000000e+00,1.772460937500000000e+00,1.766821265220642090e+00,1.790185570716857910e+00,1.761181592941284180e+00,1.779711961746215820e+00,1.776489257812500000e+00,1.788574218750000000e+00,1.769238233566284180e+00,1.779711961746215820e+00,1.778100609779357910e+00,1.790185570716857910e+00,1.763598680496215820e+00,1.777294874191284180e+00,1.774072289466857910e+00,1.764404296875000000e+00,1.776489257812500000e+00,1.784545898437500000e+00,1.785351514816284180e+00,1.784545898437500000e+00,1.789379835128784180e+00,1.776489257812500000e+00,1.772460937500000000e+00,1.784545898437500000e+00,1.766821265220642090e+00,1.761987328529357910e+00,1.766821265220642090e+00,1.776489257812500000e+00,1.784545898437500000e+00,1.783740282058715820e+00,1.768432617187500000e+00,1.790185570716857910e+00,1.760375976562500000e+00,1.792602539062500000e+00,1.768432617187500000e+00,1.774877905845642090e+00,1.787768602371215820e+00,1.781323194503784180e+00
