9.853373467922210693e-02,1.090909242630004883e-01,1.196481063961982727e-01,1.284457594156265259e-01,1.390029489994049072e-01,1.495601385831832886e-01,1.583577841520309448e-01,1.689149737358093262e-01,1.794721633195877075e-01,1.882698237895965576e-01,1.988269984722137451e-01,2.093841880559921265e-01,2.199413776397705078e-01,2.287390232086181641e-01,2.392962127923965454e-01,2.498534023761749268e-01,2.586510479450225830e-01,2.692082524299621582e-01,2.797654271125793457e-01,2.885630726814270020e-01
6.985338330268859863e-01,6.897361278533935547e-01,6.791789531707763672e-01,6.686217784881591797e-01,6.598241329193115234e-01,6.492669582366943359e-01,6.387097239494323730e-01,6.299120783805847168e-01,6.193549036979675293e-01,6.087977290153503418e-01,5.982405543327331543e-01,5.894429087638854980e-01,5.788856744766235352e-01,5.683284997940063477e-01,5.595308542251586914e-01,5.489736795425415039e-01,5.384165048599243164e-01,5.296188592910766602e-01,5.190616250038146973e-01,5.085044503211975098e-01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
5.959000000000000000e+03,5.949000000000000000e+03,5.934000000000000000e+03,5.919000000000000000e+03,5.901000000000000000e+03,5.888000000000000000e+03,5.868000000000000000e+03,5.849000000000000000e+03,5.826000000000000000e+03,5.798000000000000000e+03,5.769000000000000000e+03,5.739000000000000000e+03,5.702000000000000000e+03,5.654000000000000000e+03,5.605000000000000000e+03,5.528000000000000000e+03,5.443000000000000000e+03,5.353000000000000000e+03,5.220000000000000000e+03,5.057000000000000000e+03
