5.982405543327331543e-01,6.087977290153503418e-01,6.193549036979675293e-01,6.299120783805847168e-01,6.387097239494323730e-01,6.492669582366943359e-01,6.598241329193115234e-01,6.686217784881591797e-01,6.791789531707763672e-01,6.897361278533935547e-01,6.985338330268859863e-01,7.090910077095031738e-01,7.196481823921203613e-01,7.284458279609680176e-01,7.390030026435852051e-01,7.495601773262023926e-01,7.583578824996948242e-01,7.689150571823120117e-01,7.794722318649291992e-01,7.882698774337768555e-01,7.988270521163940430e-01,8.093842864036560059e-01,8.199414610862731934e-01,8.287391066551208496e-01,8.392962813377380371e-01,8.498534560203552246e-01,8.586511015892028809e-01,8.692083358764648438e-01,8.797655105590820312e-01,8.885631561279296875e-01,8.991203308105468750e-01,9.096775054931640625e-01,9.184752106666564941e-01,9.290323853492736816e-01,9.395895600318908691e-01,9.483872056007385254e-01,9.589443802833557129e-01,9.695015549659729004e-01,9.782992601394653320e-01,9.888564348220825195e-01,9.994136095046997070e-01,1.009970784187316895e+00,1.018768429756164551e+00,1.029325604438781738e+00,1.039882779121398926e+00,1.048680424690246582e+00,1.059237718582153320e+00,1.069794893264770508e+00,1.078592538833618164e+00,1.089149713516235352e+00,1.099706888198852539e+00,1.108504533767700195e+00,1.119061708450317383e+00,1.129618883132934570e+00,1.138416528701782227e+00,1.148973703384399414e+00,1.159530878067016602e+00,1.168328642845153809e+00,1.178885817527770996e+00,1.189442992210388184e+00
1.198240637779235840e+00,1.189442992210388184e+00,1.178885817527770996e+00,1.168328642845153809e+00,1.159530878067016602e+00,1.148973703384399414e+00,1.138416528701782227e+00,1.129618883132934570e+00,1.119061708450317383e+00,1.108504533767700195e+00,1.099706888198852539e+00,1.089149713516235352e+00,1.078592538833618164e+00,1.069794893264770508e+00,1.059237718582153320e+00,1.048680424690246582e+00,1.039882779121398926e+00,1.029325604438781738e+00,1.018768429756164551e+00,1.009970784187316895e+00,9.994136095046997070e-01,9.888564348220825195e-01,9.782992601394653320e-01,9.695015549659729004e-01,9.589443802833557129e-01,9.483872056007385254e-01,9.395895600318908691e-01,9.290323853492736816e-01,9.184752106666564941e-01,9.096775054931640625e-01,8.991203308105468750e-01,8.885631561279296875e-01,8.797655105590820312e-01,8.692083358764648438e-01,8.586511015892028809e-01,8.498534560203552246e-01,8.392962813377380371e-01,8.287391066551208496e-01,8.199414610862731934e-01,8.093842864036560059e-01,7.988270521163940430e-01,7.882698774337768555e-01,7.794722318649291992e-01,7.689150571823120117e-01,7.583578824996948242e-01,7.495601773262023926e-01,7.390030026435852051e-01,7.284458279609680176e-01,7.196481823921203613e-01,7.090910077095031738e-01,6.985338330268859863e-01,6.897361278533935547e-01,6.791789531707763672e-01,6.686217784881591797e-01,6.598241329193115234e-01,6.492669582366943359e-01,6.387097239494323730e-01,6.299120783805847168e-01,6.193549036979675293e-01,6.087977290153503418e-01
7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,1.800000000000000000e+01,2.200000000000000000e+01,2.700000000000000000e+01,3.300000000000000000e+01,3.900000000000000000e+01,4.900000000000000000e+01,6.100000000000000000e+01,7.400000000000000000e+01,9.100000000000000000e+01,1.140000000000000000e+02,1.370000000000000000e+02,1.720000000000000000e+02,2.150000000000000000e+02,2.590000000000000000e+02,3.240000000000000000e+02,4.070000000000000000e+02,5.110000000000000000e+02,6.150000000000000000e+02,7.750000000000000000e+02,9.800000000000000000e+02,1.195000000000000000e+03,1.529000000000000000e+03,1.976000000000000000e+03,2.476000000000000000e+03,3.269000000000000000e+03,4.277000000000000000e+03,5.160000000000000000e+03,6.203000000000000000e+03,6.917000000000000000e+03,7.369000000000000000e+03,7.723000000000000000e+03,7.993000000000000000e+03,8.081000000000000000e+03,8.137000000000000000e+03,8.080000000000000000e+03,8.083000000000000000e+03,8.092000000000000000e+03,8.094000000000000000e+03,8.094000000000000000e+03,8.093000000000000000e+03,8.179000000000000000e+03,8.178000000000000000e+03,8.177000000000000000e+03,8.153000000000000000e+03,8.104000000000000000e+03,8.109000000000000000e+03,8.108000000000000000e+03,8.122000000000000000e+03,8.193000000000000000e+03,8.133000000000000000e+03,8.134000000000000000e+03,8.140000000000000000e+03,8.148000000000000000e+03,8.153000000000000000e+03
6.422000000000000000e+03,6.415000000000000000e+03,6.400000000000000000e+03,6.391000000000000000e+03,6.387000000000000000e+03,6.382000000000000000e+03,6.375000000000000000e+03,6.369000000000000000e+03,6.363000000000000000e+03,6.357000000000000000e+03,6.352000000000000000e+03,6.345000000000000000e+03,6.343000000000000000e+03,6.332000000000000000e+03,6.319000000000000000e+03,6.305000000000000000e+03,6.299000000000000000e+03,6.295000000000000000e+03,6.279000000000000000e+03,6.260000000000000000e+03,6.231000000000000000e+03,6.186000000000000000e+03,6.113000000000000000e+03,6.011000000000000000e+03,5.798000000000000000e+03,5.450000000000000000e+03,4.984000000000000000e+03,4.156000000000000000e+03,2.904000000000000000e+03,1.603000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
