1.401855498552322388e-01
1.925537139177322388e-01
2.126953154802322388e-01
2.280029356479644775e-01
2.038330137729644775e-01
2.489501982927322388e-01
1.909423768520355225e-01
2.175292968750000000e-01
1.026416063308715820e+00
1.040112257003784180e+00
1.114233374595642090e+00
1.098120093345642090e+00
1.052197217941284180e+00
1.069921851158142090e+00
1.061059594154357910e+00
1.048974633216857910e+00
1.000634789466857910e+00
1.119067430496215820e+00
1.066699266433715820e+00
1.090063452720642090e+00
1.057836890220642090e+00
1.078784227371215820e+00
1.077978491783142090e+00
1.126318335533142090e+00
1.065087914466857910e+00
1.065087914466857910e+00
1.156933546066284180e+00
1.131152391433715820e+00
1.122290015220642090e+00
1.120678663253784180e+00
1.101342797279357910e+00
1.079589843750000000e+00
1.142431616783142090e+00
1.104565382003784180e+00
1.130346655845642090e+00
1.042529344558715820e+00
1.073950171470642090e+00
1.052197217941284180e+00
1.024804711341857910e+00
9.933837652206420898e-01
1.090063452720642090e+00
1.042529344558715820e+00
2.360595762729644775e-01
2.690917849540710449e-01
2.827880978584289551e-01
2.827880978584289551e-01
2.441162168979644775e-01
1.909423768520355225e-01
2.594238221645355225e-01
1.909423768520355225e-01
