8.862304687500000000e-02
9.184570610523223877e-02
9.587402641773223877e-02
9.990234673023223877e-02
1.063476577401161194e-01
1.127929687500000000e-01
1.216552704572677612e-01
1.305175721645355225e-01
1.401855498552322388e-01
1.506591737270355225e-01
1.627441346645355225e-01
1.748290956020355225e-01
1.869140565395355225e-01
1.998046934604644775e-01
2.151122987270355225e-01
2.384765595197677612e-01
5.704101324081420898e-01
1.127124071121215820e+00
1.160156250000000000e+00
1.193994164466857910e+00
1.231054663658142090e+00
1.265698194503784180e+00
1.297119140625000000e+00
1.331762671470642090e+00
1.363989233970642090e+00
1.363183617591857910e+00
1.330957055091857910e+00
1.297119140625000000e+00
1.264892578125000000e+00
1.231054663658142090e+00
1.193994164466857910e+00
1.160961866378784180e+00
1.127929687500000000e+00
5.994140505790710449e-01
2.384765595197677612e-01
2.151122987270355225e-01
1.989990174770355225e-01
1.861083954572677612e-01
1.740234345197677612e-01
1.627441346645355225e-01
1.498535126447677612e-01
1.401855498552322388e-01
1.305175721645355225e-01
1.208496093750000000e-01
1.127929687500000000e-01
1.071533188223838806e-01
9.990234673023223877e-02
9.506835788488388062e-02
9.184570610523223877e-02
8.781738579273223877e-02
