4.000000000000000222e-01,4.482758620689655249e-01,4.965517241379310276e-01,5.448275862068965303e-01,5.931034482758621440e-01,6.413793103448275357e-01,6.896551724137931494e-01,7.379310344827586521e-01,7.862068965517241548e-01,8.344827586206896575e-01,8.827586206896551602e-01,9.310344827586206629e-01,9.793103448275862766e-01,1.027586206896551779e+00,1.075862068965517171e+00,1.124137931034482785e+00,1.172413793103448398e+00,1.220689655172413790e+00,1.268965517241379182e+00,1.317241379310344795e+00,1.365517241379310409e+00,1.413793103448275801e+00,1.462068965517241192e+00,1.510344827586207028e+00,1.558620689655172420e+00,1.606896551724137812e+00,1.655172413793103647e+00,1.703448275862069039e+00,1.751724137931034431e+00,1.800000000000000044e+00
8.789062500000000217e-04,8.789062500000000217e-04,3.515625000000000000e-02,7.031250000000000000e-02,1.089843750000000083e-01,1.441406250000000222e-01,1.792968750000000222e-01,2.179687500000000167e-01,2.531249999999999889e-01,2.917968750000000666e-01,3.304687499999999778e-01,3.691406250000000000e-01,4.042968750000001110e-01,4.429687500000000222e-01,4.816406249999999334e-01,5.167968749999999334e-01,5.554687499999999556e-01,5.941406249999999778e-01,6.328125000000000000e-01,6.714843750000000222e-01,7.101562500000000444e-01,7.488281250000000666e-01,7.875000000000000888e-01,8.261718750000001110e-01,8.648437500000001332e-01,9.035156249999999334e-01,9.421874999999999556e-01,9.843749999999998890e-01,1.023046874999999689e+00,1.061718750000000044e+00
