2.000000000000000000e+00,1.069000000000000000e+03,2.077000000000000000e+03,3.089000000000000000e+03,3.998000000000000000e+03,4.984000000000000000e+03,5.903000000000000000e+03,6.704000000000000000e+03,7.515000000000000000e+03,8.453000000000000000e+03,9.346000000000000000e+03,1.036200000000000000e+04,1.260500000000000000e+04,1.442800000000000000e+04,1.628400000000000000e+04,1.815200000000000000e+04,2.090700000000000000e+04
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01
