2.000000000000000000e+00,6.830000000000000000e+02,1.323000000000000000e+03,1.950000000000000000e+03,2.572000000000000000e+03,3.204000000000000000e+03,3.736000000000000000e+03,4.279000000000000000e+03,4.840000000000000000e+03,5.426000000000000000e+03,6.002000000000000000e+03,6.571000000000000000e+03,7.105000000000000000e+03,7.573000000000000000e+03,8.125000000000000000e+03,8.733000000000000000e+03,9.798000000000000000e+03
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01
